Country/Region,Date,Confirmed,Deaths,Recovered,hunfirst,days_since_hun,marginal_confirmed,pop,confirmed_permil,deaths_permil,marginal_confirmed_permil,tests,days_sinc_twcon,days_sinc_threed
Afghanistan,2020-03-28,110,4,2,0,2,0,37172386,2.9591858859961264,0.10760675949076823,NA,NA,NA,NA
Afghanistan,2020-03-29,120,4,2,0,3,10,37172386,3.228202784723047,0.10760675949076823,0.2690168987269206,NA,NA,NA
Afghanistan,2020-03-30,170,4,2,0,4,50,37172386,4.57328727835765,0.10760675949076823,1.3450844936346034,NA,NA,NA
Afghanistan,2020-03-31,174,4,5,0,5,4,37172386,4.680894037848418,0.10760675949076823,0.1076067594907677,NA,NA,NA
Afghanistan,2020-04-01,237,4,5,0,6,63,37172386,6.375700499828018,0.10760675949076823,1.6948064619796002,NA,NA,NA
Afghanistan,2020-04-02,273,6,10,0,7,36,37172386,7.344161335244931,0.16141013923615236,0.9684608354169129,NA,NA,NA
Afghanistan,2020-04-03,281,6,10,0,8,8,37172386,7.559374854226468,0.16141013923615236,0.21521351898153718,NA,NA,NA
Afghanistan,2020-04-04,299,7,10,0,9,18,37172386,8.043605271934926,0.18831182910884442,0.4842304177084573,NA,NA,NA
Afghanistan,2020-04-05,349,7,15,0,10,50,37172386,9.388689765569529,0.18831182910884442,1.3450844936346034,NA,NA,NA
Afghanistan,2020-04-06,367,11,18,0,11,18,37172386,9.872920183277985,0.2959185885996126,0.48423041770845643,NA,NA,NA
Afghanistan,2020-04-07,423,14,18,0,12,56,37172386,11.37941481614874,0.37662365821768884,1.506494632870755,NA,NA,NA
Afghanistan,2020-04-08,444,14,29,0,13,21,37172386,11.944350303475273,0.37662365821768884,0.5649354873265331,NA,NA,NA
Afghanistan,2020-04-09,484,15,32,0,14,40,37172386,13.020417898382956,0.4035253480903809,1.0760675949076823,NA,NA,NA
Albania,2020-03-24,123,5,10,0,2,19,2866376,42.911327753232655,1.7443629167980754,NA,NA,1,NA
Albania,2020-03-25,146,5,17,0,3,23,2866376,50.9353971705038,1.7443629167980754,8.024069417271143,NA,2,NA
Albania,2020-03-26,174,6,17,0,4,28,2866376,60.70382950457302,2.0932355001576908,9.768432334069225,NA,3,NA
Albania,2020-03-27,186,8,31,0,5,12,2866376,64.8903005048884,2.7909806668769206,4.186471000315379,NA,4,NA
Albania,2020-03-28,197,10,31,0,6,11,2866376,68.72789892184417,3.488725833596151,3.837598416955771,NA,5,1
Albania,2020-03-29,212,10,33,0,7,15,2866376,73.96098767223839,3.488725833596151,5.2330887503942165,NA,6,2
Albania,2020-03-30,223,11,44,0,8,11,2866376,77.79858608919416,3.8375984169557653,3.837598416955771,NA,7,3
Albania,2020-03-31,243,15,52,0,9,20,2866376,84.77603775638647,5.233088750394226,6.977451667192312,NA,8,4
Albania,2020-04-01,259,15,67,0,10,16,2866376,90.35799909014031,5.233088750394226,5.5819613337538385,NA,9,5
Albania,2020-04-02,277,16,76,0,11,18,2866376,96.63770559061338,5.581961333753841,6.279706500473068,NA,10,6
Albania,2020-04-03,304,17,89,0,12,27,2866376,106.05726534132297,5.930833917113456,9.419559750709595,NA,11,7
Albania,2020-04-04,333,20,99,0,13,29,2866376,116.17457025875181,6.977451667192302,10.11730491742884,NA,12,8
Albania,2020-04-05,361,20,104,0,14,28,2866376,125.94300259282103,6.977451667192302,9.768432334069217,NA,13,9
Albania,2020-04-06,377,21,116,0,15,16,2866376,131.52496392657486,7.326324250551917,5.581961333753824,NA,14,10
Albania,2020-04-07,383,22,131,0,16,6,2866376,133.61819942673256,7.675196833911531,2.0932355001577037,NA,15,11
Albania,2020-04-08,400,22,154,0,17,17,2866376,139.54903334384605,7.675196833911531,5.930833917113489,NA,16,12
Albania,2020-04-09,409,23,165,0,18,9,2866376,142.68888659408256,8.024069417271146,3.139853250236513,NA,17,13
Algeria,2020-03-22,201,17,65,0,2,62,42228429,4.759826608752127,0.4025723997452048,NA,NA,NA,NA
Algeria,2020-03-23,230,17,65,0,3,29,42228429,5.446567761258653,0.4025723997452048,0.6867411525065261,NA,NA,NA
Algeria,2020-03-24,264,19,24,0,4,34,42228429,6.251712560749063,0.44993385853875834,0.8051447994904093,NA,NA,NA
Algeria,2020-03-25,302,21,65,0,5,38,42228429,7.15158027782658,0.4972953173323118,0.8998677170775169,NA,NA,NA
Algeria,2020-03-26,367,25,29,0,6,65,42228429,8.690827688617068,0.5920182349194189,1.5392474107904883,NA,NA,NA
Algeria,2020-03-27,409,26,29,0,7,42,42228429,9.685418323281693,0.6156989643161956,0.9945906346646254,NA,NA,NA
Algeria,2020-03-28,454,29,31,0,8,45,42228429,10.751051146136646,0.6867411525065258,1.065632822854953,NA,NA,NA
Algeria,2020-03-29,511,31,31,0,9,57,42228429,12.100852721752922,0.7341026113000794,1.3498015756162758,NA,NA,NA
Algeria,2020-03-30,584,35,37,0,10,73,42228429,13.829545967717625,0.8288255288871864,1.7286932459647026,NA,NA,NA
Algeria,2020-03-31,716,44,46,0,11,132,42228429,16.955402248092156,1.0419520934581772,3.1258562803745313,NA,NA,NA
Algeria,2020-04-01,847,58,61,0,12,131,42228429,20.05757779906991,1.3734823050130516,3.102175550977755,NA,1,NA
Algeria,2020-04-02,986,86,61,0,13,139,42228429,23.34919918522188,2.036542728122801,3.29162138615197,NA,2,NA
Algeria,2020-04-03,1171,105,62,0,14,185,42228429,27.73013412362558,2.486476586661559,4.380934938403698,NA,3,NA
Algeria,2020-04-04,1251,130,90,0,15,80,42228429,29.62459247536772,3.0784948215809784,1.8944583517421414,NA,4,1
Algeria,2020-04-05,1320,152,90,0,16,69,42228429,31.258562803745317,3.5994708683100667,1.6339703283775968,NA,5,2
Algeria,2020-04-06,1423,173,90,0,17,103,42228429,33.69767793161332,4.0967661856423785,2.4391151278680034,NA,6,3
Algeria,2020-04-07,1468,193,113,0,18,45,42228429,34.76331075446827,4.570380773577914,1.0656328228549512,NA,7,4
Algeria,2020-04-08,1572,205,237,0,19,104,42228429,37.22610661173306,4.854549526339234,2.462795857264787,NA,8,5
Algeria,2020-04-09,1666,235,347,0,20,94,42228429,39.452095175030074,5.5649714082425374,2.2259885632970153,NA,9,6
Andorra,2020-03-23,133,1,1,0,2,20,77006,1727.138145079604,12.986001090824091,NA,NA,1,1
Andorra,2020-03-24,164,1,1,0,3,31,77006,2129.704178895151,12.986001090824091,402.5660338155469,NA,2,2
Andorra,2020-03-25,188,1,1,0,4,24,77006,2441.368205074929,12.986001090824091,311.6640261797779,NA,3,3
Andorra,2020-03-26,224,3,1,0,5,36,77006,2908.8642443445965,38.958003272472276,467.49603926966756,NA,4,4
Andorra,2020-03-27,267,3,1,0,6,43,77006,3467.2622912500324,38.958003272472276,558.3980469054359,NA,5,5
Andorra,2020-03-28,308,3,1,0,7,41,77006,3999.6883359738204,38.958003272472276,532.426044723788,NA,6,6
Andorra,2020-03-29,334,6,1,0,8,26,77006,4337.324364335247,77.91600654494455,337.6360283614267,NA,7,7
Andorra,2020-03-30,370,8,10,0,9,36,77006,4804.820403604914,103.88800872659273,467.49603926966665,NA,8,8
Andorra,2020-03-31,376,12,10,0,10,6,77006,4882.736410149858,155.8320130898891,77.91600654494414,NA,9,9
Andorra,2020-04-01,390,14,10,0,11,14,77006,5064.540425421395,181.80401527153728,181.80401527153754,NA,10,10
Andorra,2020-04-02,428,15,10,0,12,38,77006,5558.008466872711,194.7900163623614,493.4680414513159,NA,11,11
Andorra,2020-04-03,439,16,16,0,13,11,77006,5700.854478871776,207.77601745318546,142.846011999065,NA,12,12
Andorra,2020-04-04,466,17,21,0,14,27,77006,6051.476508324027,220.76201854400955,350.6220294522509,NA,13,13
Andorra,2020-04-05,501,18,26,0,15,35,77006,6505.98654650287,233.74801963483364,454.5100381788425,NA,14,14
Andorra,2020-04-06,525,21,31,0,16,24,77006,6817.650572682648,272.7060229073059,311.6640261797784,NA,15,15
Andorra,2020-04-07,545,22,39,0,17,20,77006,7077.37059449913,285.69202399813,259.7200218164817,NA,16,16
Andorra,2020-04-08,564,23,52,0,18,19,77006,7324.104615224787,298.6780250889541,246.7340207256575,NA,17,17
Andorra,2020-04-09,583,25,58,0,19,19,77006,7570.838635950446,324.65002727060227,246.7340207256584,NA,18,18
Argentina,2020-03-21,158,4,3,0,2,30,44494502,3.5510005258627233,0.08989874749019552,NA,NA,NA,NA
Argentina,2020-03-22,266,4,3,0,3,108,44494502,5.978266708098002,0.08989874749019552,2.427266182235279,NA,NA,NA
Argentina,2020-03-23,301,4,3,0,4,35,44494502,6.764880748637214,0.08989874749019552,0.7866140405392121,NA,NA,NA
Argentina,2020-03-24,387,6,52,0,5,86,44494502,8.697703819676416,0.1348481212352933,1.932823071039202,NA,NA,NA
Argentina,2020-03-25,387,8,52,0,6,0,44494502,8.697703819676416,0.17979749498039105,0,NA,NA,NA
Argentina,2020-03-26,502,9,63,0,7,115,44494502,11.28229281001954,0.20227218185293994,2.584588990343123,NA,NA,NA
Argentina,2020-03-27,589,13,72,0,8,87,44494502,13.23759056793129,0.2921709293431355,1.955297757911751,NA,NA,NA
Argentina,2020-03-28,690,18,72,0,9,101,44494502,15.507533942058728,0.4045443637058799,2.269943374127438,NA,NA,NA
Argentina,2020-03-29,745,19,72,0,10,55,44494502,16.743641720048917,0.42701905057842876,1.2361077779901883,NA,NA,NA
Argentina,2020-03-30,820,23,228,0,11,75,44494502,18.429243235490084,0.5169177980686244,1.6856015154411672,NA,NA,NA
Argentina,2020-03-31,1054,27,240,0,12,234,44494502,23.688319963666522,0.6068165455588199,5.259076728176439,NA,1,NA
Argentina,2020-04-01,1054,28,248,0,13,0,44494502,23.688319963666522,0.6292912324313686,0,NA,2,NA
Argentina,2020-04-02,1133,36,256,0,14,79,44494502,25.463820226597885,0.8090887274117597,1.775500262931363,NA,3,NA
Argentina,2020-04-03,1265,39,266,0,15,132,44494502,28.43047889377434,0.8765127880294065,2.9666586671764534,NA,4,NA
Argentina,2020-04-04,1451,43,279,0,16,186,44494502,32.610770652068425,0.966411535519602,4.180291758294086,NA,5,NA
Argentina,2020-04-05,1451,44,280,0,17,0,44494502,32.610770652068425,0.9888862223921508,0,NA,6,NA
Argentina,2020-04-06,1554,48,325,0,18,103,44494502,34.92566339994096,1.0787849698823464,2.314892747872534,NA,7,NA
Argentina,2020-04-07,1628,56,338,0,19,74,44494502,36.58879022850958,1.2585824648627373,1.6631268285686218,NA,8,NA
Argentina,2020-04-08,1715,63,358,0,20,87,44494502,38.54408798642133,1.4159052729705797,1.955297757911751,NA,9,NA
Argentina,2020-04-09,1795,72,365,0,21,80,44494502,40.34206293622524,1.6181774548235195,1.7979749498039084,NA,10,NA
Armenia,2020-03-20,136,0,1,0,2,21,2951776,46.07395683141268,0,NA,NA,1,NA
Armenia,2020-03-21,160,0,1,0,3,24,2951776,54.20465509577962,0,8.130698264366941,NA,2,NA
Armenia,2020-03-22,194,0,2,0,4,34,2951776,65.7231443036328,0,11.518489207853172,NA,3,NA
Armenia,2020-03-23,235,0,2,0,5,41,2951776,79.61308717192632,0,13.88994286829353,NA,4,NA
Armenia,2020-03-24,249,0,14,0,6,14,2951776,84.35599449280704,0,4.742907320880718,NA,5,NA
Armenia,2020-03-25,265,0,16,0,7,16,2951776,89.77646000238501,0,5.420465509577966,NA,6,NA
Armenia,2020-03-26,290,1,18,0,8,25,2951776,98.24593736110057,0.3387790943486227,8.469477358715565,NA,7,NA
Armenia,2020-03-27,329,1,28,0,9,39,2951776,111.45832204069686,0.3387790943486227,13.212384679596283,NA,8,NA
Armenia,2020-03-28,407,1,30,0,10,78,2951776,137.88309139988942,0.3387790943486227,26.424769359192567,NA,9,NA
Armenia,2020-03-29,424,3,30,0,11,17,2951776,143.642336003816,1.0163372830458681,5.759244603926589,NA,10,NA
Armenia,2020-03-30,482,3,30,0,12,58,2951776,163.29152347603613,1.0163372830458681,19.64918747222012,NA,11,NA
Armenia,2020-03-31,532,3,30,0,13,50,2951776,180.23047819346723,1.0163372830458681,16.938954717431102,NA,12,NA
Armenia,2020-04-01,571,4,31,0,14,39,2951776,193.44286287306355,1.3551163773944908,13.212384679596312,NA,13,NA
Armenia,2020-04-02,663,7,33,0,15,92,2951776,224.61053955313682,2.3714536604403587,31.16767668007327,NA,14,NA
Armenia,2020-04-03,736,7,43,0,16,73,2951776,249.34141344058628,2.3714536604403587,24.730873887449462,NA,15,NA
Armenia,2020-04-04,770,7,43,0,17,34,2951776,260.85990264843946,2.3714536604403587,11.518489207853179,NA,16,NA
Armenia,2020-04-05,822,7,57,0,18,52,2951776,278.4764155545678,2.3714536604403587,17.61651290612832,NA,17,NA
Armenia,2020-04-06,833,8,62,0,19,11,2951776,282.2029855924027,2.7102327547889815,3.726570037834904,NA,18,NA
Armenia,2020-04-07,853,8,87,0,20,20,2951776,288.97856747937516,2.7102327547889815,6.775581886972475,NA,19,NA
Armenia,2020-04-08,881,9,114,0,21,28,2951776,298.46438212113657,3.049011849137604,9.485814641761408,NA,20,1
Armenia,2020-04-09,921,10,138,0,22,40,2951776,312.01554589508146,3.3877909434862263,13.551163773944893,NA,21,2
Australia,2020-03-11,128,3,21,0,2,21,24982688,5.123547954487524,0.12008315518330133,NA,NA,NA,NA
Australia,2020-03-12,128,3,21,0,3,0,24982688,5.123547954487524,0.12008315518330133,0,NA,NA,NA
Australia,2020-03-13,200,3,23,0,4,72,24982688,8.005543678886756,0.12008315518330133,2.881995724399232,NA,NA,NA
Australia,2020-03-14,250,3,23,0,5,50,24982688,10.006929598608444,0.12008315518330133,2.001385919721688,NA,NA,NA
Australia,2020-03-15,297,3,23,0,6,47,24982688,11.888232363146832,0.12008315518330133,1.881302764538388,NA,NA,NA
Australia,2020-03-16,377,3,23,0,7,80,24982688,15.090449834701534,0.12008315518330133,3.202217471554702,NA,NA,NA
Australia,2020-03-17,452,5,23,0,8,75,24982688,18.092528714284068,0.2001385919721689,3.002078879582534,NA,NA,NA
Australia,2020-03-18,568,6,23,0,9,116,24982688,22.735744048038388,0.24016631036660266,4.64321533375432,NA,1,NA
Australia,2020-03-19,681,6,26,0,10,113,24982688,27.258876226609402,0.24016631036660266,4.523132178571014,NA,2,NA
Australia,2020-03-20,791,7,26,0,11,110,24982688,31.661925249997118,0.2801940287610365,4.403049023387716,NA,3,NA
Australia,2020-03-21,1071,7,26,0,12,280,24982688,42.869686400438574,0.2801940287610365,11.207761150441456,NA,4,NA
Australia,2020-03-22,1549,7,88,0,13,478,24982688,62.002935792977915,0.2801940287610365,19.13324939253934,NA,5,NA
Australia,2020-03-23,1682,7,88,0,14,133,24982688,67.32662233943762,0.2801940287610365,5.3236865464597045,NA,6,NA
Australia,2020-03-24,2044,8,115,0,15,362,24982688,81.81665639822265,0.32022174715547025,14.490034058785028,NA,7,NA
Australia,2020-03-25,2364,8,119,0,16,320,24982688,94.62552628444145,0.32022174715547025,12.808869886218801,NA,8,NA
Australia,2020-03-26,2810,13,172,0,17,446,24982688,112.47788868835892,0.5203603391276391,17.852362403917468,NA,9,NA
Australia,2020-03-27,3143,13,194,0,18,333,24982688,125.80711891370535,0.5203603391276391,13.329230225346436,NA,10,NA
Australia,2020-03-28,3640,14,244,0,19,497,24982688,145.70089495573896,0.560388057522073,19.893776042033608,NA,11,NA
Australia,2020-03-29,3984,16,244,0,20,344,24982688,159.47043008342416,0.6404434943109405,13.769535127685202,NA,12,NA
Australia,2020-03-30,4361,17,257,0,21,377,24982688,174.5608799181257,0.6804712127053743,15.09044983470153,NA,13,NA
Australia,2020-03-31,4559,18,358,0,22,198,24982688,182.4863681602236,0.720498931099808,7.925488242097913,NA,14,NA
Australia,2020-04-01,4862,20,422,0,23,303,24982688,194.614766833737,0.8005543678886756,12.128398673513402,NA,15,NA
Australia,2020-04-02,5116,24,520,0,24,254,24982688,204.78180730592322,0.9606652414664106,10.167040472186216,NA,16,NA
Australia,2020-04-03,5330,28,649,0,25,214,24982688,213.34773904233205,1.120776115044146,8.565931736408828,16278,17,NA
Australia,2020-04-04,5550,30,701,0,26,220,24982688,222.15383708910747,1.2008315518330133,8.806098046775418,NA,18,NA
Australia,2020-04-05,5687,35,757,0,27,137,24982688,227.6376345091449,1.400970143805182,5.483797420037433,NA,19,NA
Australia,2020-04-06,5797,40,1080,0,28,110,24982688,232.04068353253263,1.6011087357773512,4.403049023387723,NA,20,NA
Australia,2020-04-07,5895,45,1080,0,29,98,24982688,235.96339993518714,1.80124732774952,3.9227164026545154,8038,21,NA
Australia,2020-04-08,6010,50,1080,0,30,115,24982688,240.566587550547,2.001385919721689,4.603187615359872,8571,22,NA
Australia,2020-04-09,6108,51,1472,0,31,98,24982688,244.4893039532015,2.0414136381161225,3.922716402654487,10766,23,NA
Austria,2020-03-09,131,0,2,0,2,27,8840521,14.818131193851583,0,NA,225,NA,NA
Austria,2020-03-10,182,0,4,0,3,51,8840521,20.587021963977012,0,5.768890770125429,292,1,NA
Austria,2020-03-11,246,0,4,0,4,64,8840521,27.826414302957936,0,7.239392338980924,336,2,NA
Austria,2020-03-12,302,1,4,0,5,56,8840521,34.16088259956624,0.11311550529657698,6.334468296608307,507,3,NA
Austria,2020-03-13,504,1,6,0,6,202,8840521,57.01021466947479,0.11311550529657698,22.84933206990855,713,4,NA
Austria,2020-03-14,655,1,6,0,7,151,8840521,74.09065596925792,0.11311550529657698,17.080441299783132,885,5,NA
Austria,2020-03-15,860,1,6,0,8,205,8840521,97.2793345550562,0.11311550529657698,23.18867858579827,700,6,NA
Austria,2020-03-16,1018,3,6,0,9,158,8840521,115.15158439191536,0.3393465158897309,17.87224983685917,323,7,NA
Austria,2020-03-17,1332,3,1,0,10,314,8840521,150.66985305504053,0.3393465158897309,35.51826866312517,1788,8,NA
Austria,2020-03-18,1646,4,9,0,11,314,8840521,186.18812171816572,0.4524620211863079,35.518268663125184,1699,9,NA
Austria,2020-03-19,2013,6,9,0,12,367,8840521,227.70151216200946,0.6786930317794618,41.51339044384375,1747,10,NA
Austria,2020-03-20,2388,6,9,0,13,375,8840521,270.1198266482258,0.6786930317794618,42.41831448621633,1889,11,NA
Austria,2020-03-21,2814,8,9,0,14,426,8840521,318.3070319045676,0.9049240423726158,48.18720525634183,2932,12,NA
Austria,2020-03-22,3582,16,9,0,15,768,8840521,405.1797399723388,1.8098480847452316,86.87270806777116,2823,13,NA
Austria,2020-03-23,4474,21,9,0,16,892,8840521,506.0787706968854,2.3754256112281165,100.8990307245466,2061,14,NA
Austria,2020-03-24,5283,28,9,0,17,809,8840521,597.5892144818162,3.1672341483041553,91.51044378493077,4962,15,1
Austria,2020-03-25,5588,30,9,0,18,305,8840521,632.0894435972722,3.393465158897309,34.50022911545602,4016,16,2
Austria,2020-03-26,6909,49,112,0,19,1321,8840521,781.5150260940503,5.542659759532272,149.42558249677813,3588,17,3
Austria,2020-03-27,7657,58,225,0,20,748,8840521,866.1254240558899,6.560699307201465,84.61039796183957,3557,18,4
Austria,2020-03-28,8271,68,225,0,21,614,8840521,935.5783443079882,7.691854360167234,69.45292025209835,3198,19,5
Austria,2020-03-29,8788,86,479,0,22,517,8840521,994.0590605463184,9.727933455505621,58.48071623833016,3691,20,6
Austria,2020-03-30,9618,108,636,0,23,830,8840521,1087.9449299424773,12.216474572030315,93.88586939615891,3014,21,7
Austria,2020-03-31,10180,128,1095,0,24,562,8840521,1151.5158439191537,14.478784677961853,63.570913976676366,2889,22,8
Austria,2020-04-01,10711,146,1436,0,25,531,8840521,1211.5801772316358,16.514863773300238,60.06433331248218,3519,23,9
Austria,2020-04-02,11129,158,1749,0,26,418,8840521,1258.8624584456052,17.87224983685916,47.28228121396933,36327,24,10
Austria,2020-04-03,11524,168,2022,0,27,395,8840521,1303.543083037753,19.00340488982493,44.68062459214775,6153,25,11
Austria,2020-04-04,11781,186,2507,0,28,257,8840521,1332.6137678989735,21.03948398516332,29.07068486122057,5791,26,12
Austria,2020-04-05,12051,204,2998,0,29,270,8840521,1363.1549543290494,23.075563080501706,30.541186430075868,4282,27,13
Austria,2020-04-06,12297,220,3463,0,30,246,8840521,1390.9813686320072,24.885411165246936,27.8264143029578,2880,28,14
Austria,2020-04-07,12639,243,4046,0,31,342,8840521,1429.6668714434365,27.487067787068206,38.68550281142939,3939,29,15
Austria,2020-04-08,12942,273,4512,0,32,303,8840521,1463.9408695482991,30.880532945965513,34.273998104862585,5520,30,16
Austria,2020-04-09,13244,295,5240,0,33,302,8840521,1498.1017521478655,33.369074062490206,34.16088259956632,5532,31,17
Azerbaijan,2020-03-27,165,3,15,0,2,43,9939800,16.599931588160725,0.3018169379665587,NA,NA,NA,NA
Azerbaijan,2020-03-28,182,4,15,0,3,17,9939800,18.31022756997123,0.4024225839554116,1.7102959818105035,NA,NA,NA
Azerbaijan,2020-03-29,209,4,15,0,4,27,9939800,21.026580011670255,0.4024225839554116,2.7163524416990263,NA,1,NA
Azerbaijan,2020-03-30,273,4,26,0,5,64,9939800,27.465341354956838,0.4024225839554116,6.438761343286583,NA,2,NA
Azerbaijan,2020-03-31,298,5,26,0,6,25,9939800,29.980482504678164,0.5030282299442645,2.5151411497213267,NA,3,NA
Azerbaijan,2020-04-01,359,5,26,0,7,61,9939800,36.11742690999819,0.5030282299442645,6.136944405320023,NA,4,NA
Azerbaijan,2020-04-02,400,5,26,0,8,41,9939800,40.24225839554116,0.5030282299442645,4.12483148554297,NA,5,NA
Azerbaijan,2020-04-03,443,5,32,0,9,43,9939800,44.568301173061826,0.5030282299442645,4.326042777520669,NA,6,NA
Azerbaijan,2020-04-04,521,5,32,0,10,78,9939800,52.41554156019236,0.5030282299442645,7.847240387130533,NA,7,NA
Azerbaijan,2020-04-05,584,7,32,0,11,63,9939800,58.753697257490096,0.7042395219219703,6.338155697297736,NA,8,NA
Azerbaijan,2020-04-06,641,7,44,0,12,57,9939800,64.4882190788547,0.7042395219219703,5.734521821364602,NA,9,NA
Azerbaijan,2020-04-07,717,8,44,0,13,76,9939800,72.13424817400752,0.8048451679108232,7.6460290951528265,NA,10,NA
Azerbaijan,2020-04-08,822,8,63,0,14,105,9939800,82.69784100283708,0.8048451679108232,10.563592828829556,NA,11,NA
Azerbaijan,2020-04-09,926,9,101,0,15,104,9939800,93.16082818567777,0.9054508138996761,10.462987182840692,NA,12,NA
Bahrain,2020-03-11,195,0,35,0,2,85,1569439,124.24821863098853,0,NA,456,1,NA
Bahrain,2020-03-12,195,0,35,0,3,0,1569439,124.24821863098853,0,0,232,2,NA
Bahrain,2020-03-13,195,0,44,0,4,0,1569439,124.24821863098853,0,0,NA,3,NA
Bahrain,2020-03-14,210,0,44,0,5,15,1569439,133.80577391029533,0,9.557555279306797,NA,4,NA
Bahrain,2020-03-15,214,0,60,0,6,4,1569439,136.3544553181105,0,2.5486814078151667,NA,5,NA
Bahrain,2020-03-16,214,1,77,0,7,0,1569439,136.3544553181105,0.6371703519537874,0,NA,6,NA
Bahrain,2020-03-17,228,1,81,0,8,14,1569439,145.2748402454635,0.6371703519537874,8.920384927353012,1422,7,NA
Bahrain,2020-03-18,256,1,88,0,9,28,1569439,163.11561010016956,0.6371703519537874,17.840769854706053,NA,8,NA
Bahrain,2020-03-19,278,1,100,0,10,22,1569439,177.13335784315288,0.6371703519537874,14.017747742983317,NA,9,NA
Bahrain,2020-03-20,285,1,100,0,11,7,1569439,181.59355030682937,0.6371703519537874,4.460192463676492,NA,10,NA
Bahrain,2020-03-21,305,1,125,0,12,20,1569439,194.33695734590515,0.6371703519537874,12.743407039075777,NA,11,NA
Bahrain,2020-03-22,334,2,149,0,13,29,1569439,212.81489755256496,1.2743407039075747,18.47794020665981,NA,12,NA
Bahrain,2020-03-23,377,2,149,0,14,43,1569439,240.2132226865778,1.2743407039075747,27.39832513401285,NA,13,NA
Bahrain,2020-03-24,392,3,177,0,15,15,1569439,249.7707779658846,1.911511055861362,9.557555279306797,NA,14,NA
Bahrain,2020-03-25,419,4,177,0,16,27,1569439,266.9743774686369,2.5486814078151494,17.20359950275227,NA,15,NA
Bahrain,2020-03-26,458,4,204,0,17,39,1569439,291.8240211948346,2.5486814078151494,24.849643726197712,NA,16,NA
Bahrain,2020-03-27,466,4,227,0,18,8,1569439,296.92138401046486,2.5486814078151494,5.097362815630277,NA,17,NA
Bahrain,2020-03-28,476,4,265,0,19,10,1569439,303.29308753000277,2.5486814078151494,6.371703519537903,NA,18,NA
Bahrain,2020-03-29,499,4,272,0,20,23,1569439,317.94800562493987,2.5486814078151494,14.654918094937102,NA,19,NA
Bahrain,2020-03-30,515,4,279,0,21,16,1569439,328.1427312562005,2.5486814078151494,10.19472563126061,701,20,NA
Bahrain,2020-03-31,567,4,295,0,22,52,1569439,361.27558955779745,2.5486814078151494,33.13285830159697,NA,21,NA
Bahrain,2020-04-01,569,4,337,0,23,2,1569439,362.549930261705,2.5486814078151494,1.2743407039075692,NA,22,NA
Bahrain,2020-04-02,643,4,381,0,24,74,1569439,409.70053630628524,2.5486814078151494,47.15060604458023,NA,23,NA
Bahrain,2020-04-03,672,4,382,0,25,29,1569439,428.17847651294505,2.5486814078151494,18.47794020665981,NA,24,NA
Bahrain,2020-04-04,688,4,423,0,26,16,1569439,438.37320214420566,2.5486814078151494,10.19472563126061,1260,25,NA
Bahrain,2020-04-05,700,4,431,0,27,12,1569439,446.01924636765114,2.5486814078151494,7.646044223445472,5130,26,NA
Bahrain,2020-04-06,756,4,458,0,28,56,1569439,481.7007860770632,2.5486814078151494,35.68153970941205,3298,27,NA
Bahrain,2020-04-07,811,5,458,0,29,55,1569439,516.7451554345215,3.185851759768936,35.04436935745832,2443,28,1
Bahrain,2020-04-08,823,5,477,0,30,12,1569439,524.3911996579669,3.185851759768936,7.646044223445415,2677,29,2
Bahrain,2020-04-09,887,5,519,0,31,64,1569439,565.1701021830094,3.185851759768936,40.77890252504244,2292,30,3
Bangladesh,2020-04-07,164,17,33,0,2,41,161356039,1.0163858819067813,0.10535707312448342,NA,NA,NA,NA
Bangladesh,2020-04-08,218,20,33,0,3,54,161356039,1.351049525949258,0.12394949779350992,0.33466364404247684,NA,NA,NA
Bangladesh,2020-04-09,330,21,33,0,4,112,161356039,2.0451667135929137,0.13014697268318542,0.6941171876436556,NA,NA,NA
Belarus,2020-03-31,152,1,47,0,2,0,9483499,16.027839513664738,0.10544631258989957,NA,NA,NA,NA
Belarus,2020-04-01,163,2,53,0,3,11,9483499,17.187748952153633,0.21089262517979915,1.1599094384888957,NA,NA,NA
Belarus,2020-04-02,304,4,53,0,4,141,9483499,32.055679027329475,0.4217852503595983,14.867930075175842,NA,1,NA
Belarus,2020-04-03,351,4,53,0,5,47,9483499,37.01165571905475,0.4217852503595983,4.955976691725276,NA,2,NA
Belarus,2020-04-04,440,5,53,0,6,89,9483499,46.396377539555814,0.5272315629494978,9.384721820501063,NA,3,NA
Belarus,2020-04-05,562,8,52,0,7,122,9483499,59.260827675523565,0.8435705007191966,12.86445013596775,NA,4,NA
Belarus,2020-04-06,700,13,53,0,8,138,9483499,73.81241881292969,1.3708020636686944,14.551591137406128,NA,5,NA
Belarus,2020-04-07,861,13,54,0,9,161,9483499,90.78927513990354,1.3708020636686944,16.976856326973845,NA,6,NA
Belarus,2020-04-08,1066,13,77,0,10,205,9483499,112.40576922083295,1.3708020636686944,21.616494080929414,NA,7,NA
Belarus,2020-04-09,1486,16,139,0,11,420,9483499,156.69322050859077,1.6871410014383932,44.28745128775782,NA,8,NA
Belgium,2020-03-07,169,0,1,0,2,60,11433256,14.781441087298317,0,NA,406,NA,NA
Belgium,2020-03-08,200,0,1,0,3,31,11433256,17.492829689110433,0,2.711388601812116,413,NA,NA
Belgium,2020-03-09,239,0,1,0,4,39,11433256,20.903931478486967,0,3.4111017893765343,551,1,NA
